GeneSymbol,ZHL,epval,efdr,Replicate1
Zfp217,0.260191583,0.598709439,0.961227787,0
Cstb,0.260157572,0.598733903,0.961227787,0
Rlbp1,0.260116261,0.598773598,0.961227787,0
Nlrp9c,0.26005536,0.598823448,0.961227787,0
Defb26,0.26003194,0.598837295,0.961227787,0
Olfr1339,0.259981678,0.598881145,0.961227787,0
Casp8,0.259672974,0.599113778,0.961227787,0
Slc39a11,0.259666746,0.599118394,0.961227787,0
Olfr1156,0.259583275,0.59917609,0.961227787,0
Ghsr,0.259534772,0.599207016,0.961227787,0
Entpd3,0.259432928,0.599276714,0.961227787,0
Tmem139,0.259427576,0.599280868,0.961227787,0
Zcrb1,0.259418996,0.599287791,0.961227787,0
Rnf13,0.25941652,0.599288715,0.961227787,0
Stambpl1,0.259410961,0.599291022,0.961227787,0
Barx1,0.259383727,0.599307177,0.961227787,0
Zfp758,0.259241763,0.599417032,0.961227787,0
Hmbox1,0.259187527,0.599457651,0.961227787,0
Acpp,0.259155099,0.599479345,0.961227787,0
Mrpl51,0.258994403,0.599617355,0.961227787,0
Slc15a4,0.258840537,0.599734133,0.961227787,0
Vmn2r68,0.258767415,0.599789522,0.961227787,0
Kdm2b,0.258638899,0.599902146,0.961227787,0
Col20a1,0.258602089,0.599933533,0.961227787,0
Vps29,0.258555258,0.599970459,0.961227787,0
Tubd1,0.258499576,0.600015694,0.961227787,0
Glt6d1,0.258403695,0.600082622,0.961227787,0
Gnrhr,0.258304009,0.600157858,0.961227787,0
Tlx3,0.25829223,0.600163859,0.961227787,0
E130308A19Rik,0.258248642,0.600193861,0.961227787,0
Wdr78,0.25817591,0.600253866,0.961227787,0
Phospho2,0.258158737,0.600268636,0.961227787,0
Tnfsf11,0.258143471,0.600280175,0.961227787,0
H2-Q10,0.25809482,0.60031664,0.961227787,0
Akr1c21,0.258056404,0.600349411,0.961227787,0
Olfr59,0.258026096,0.60037249,0.961227787,0
Gm10778,0.257945851,0.600442649,0.961227787,0
Arhgef11,0.257817538,0.600544657,0.961227787,0
mmu-mir-8108,0.257594683,0.600720517,0.961227787,0
Prr14l,0.257447147,0.600833603,0.961227787,0
Serpinb6d,0.25731266,0.600931918,0.961227787,0
Fam159a,0.257257272,0.600969767,0.961227787,0
Vmn2r94,0.25711779,0.601087468,0.961227787,0
Bola2,0.257104953,0.601101777,0.961227787,0
Mis18a,0.257020486,0.601168244,0.961227787,0
Kpna6,0.256878868,0.601268867,0.961227787,0
Abcc5,0.256614777,0.60146042,0.961227787,0
Cyp2c65,0.256597868,0.601476575,0.961227787,0
Rpp21,0.256548782,0.601517194,0.961227787,0
Krtap16-1,0.256508547,0.601553196,0.961227787,0
Gm11567,0.256216019,0.601781214,0.961227787,0
Bcap29,0.256189832,0.601802908,0.961227787,0
Mfap3l,0.256134198,0.601844911,0.961227787,0
Ino80c,0.256127267,0.60185045,0.961227787,0
Defb3,0.256124643,0.601852296,0.961227787,0
Ncoa7,0.256004967,0.601947381,0.961227787,0
Fam81a,0.255841504,0.602068313,0.961227787,0
3110047P20Rik,0.255779566,0.602124163,0.961227787,0
Cspg4,0.255682462,0.602204477,0.961227787,0
Hspa13,0.255623189,0.602256174,0.961227787,0
4930503L19Rik,0.255619016,0.60225802,0.961227787,0
Krt2,0.255618471,0.602258481,0.961227787,0
Entpd8,0.255578914,0.602288945,0.961227787,0
Otoa,0.25541627,0.602421879,0.961227787,0
Xrcc1,0.255410873,0.60242511,0.961227787,0
Rnaseh2a,0.255366754,0.602467113,0.961227787,0
Pirt,0.255209751,0.602580198,0.961227787,0
Krt73,0.255084668,0.602688207,0.961227787,0
Gtf3c4,0.25499015,0.60276252,0.961227787,0
Sema3b,0.254971149,0.602779598,0.961227787,0
Bricd5,0.254945891,0.602800369,0.961227787,0
Itgb3,0.254762465,0.602939765,0.961227787,0
Copg2,0.25471997,0.602970228,0.961227787,0
D3Ertd751e,0.25470614,0.602978537,0.961227787,0
Olfr663,0.254508666,0.603146088,0.961227787,0
Sh3bp1,0.254462123,0.603186245,0.961227787,0
4930452B06Rik,0.254424733,0.603218555,0.961227787,0
Zfp113,0.254418745,0.603221325,0.961227787,0
Mamdc2,0.254390695,0.603243942,0.961227787,0
Tcp11l2,0.254372106,0.603256404,0.961227787,0
Iars,0.254275222,0.603327487,0.961227787,0
Osbpl8,0.254230172,0.603364874,0.961227787,0
Kbtbd8,0.254071507,0.603486268,0.961227787,0
Pom121l2,0.25406935,0.603488114,0.961227787,0
Rbm42,0.254018859,0.60352504,0.961227787,0
Eif5a2,0.254005589,0.603532887,0.961227787,0
Map4,0.253923367,0.603597508,0.961227787,0
Snai1,0.253775935,0.603705516,0.961227787,0
Chil4,0.253667163,0.603783983,0.961227787,0
Zfp69,0.25346075,0.603948304,0.961227787,0
Slc25a2,0.253359579,0.604025387,0.961227787,0
Sfrp2,0.253184246,0.604165705,0.961227787,0
Sbno1,0.253148735,0.604194323,0.961227787,0
Gm765,0.253120829,0.604218324,0.961227787,0
Catsper3,0.25310723,0.60423171,0.961227787,0
Cyth3,0.25309796,0.604238634,0.961227787,0
Gstm6,0.25302015,0.60430787,0.961227787,0
Foxn1,0.253015986,0.604311101,0.961227787,0
Sbp,0.253007445,0.604317563,0.961227787,0
Fnbp1l,0.252964359,0.604350335,0.961227787,0
Sytl4,0.25289629,0.604403877,0.961227787,0
Wdr1,0.252893344,0.604405262,0.961227787,0
Hmgxb4,0.252733997,0.604516963,0.961227787,0
Mfsd7c,0.252653036,0.604576044,0.961227787,0
Vegfb,0.252600891,0.604614355,0.961227787,0
Olfr330,0.25255926,0.604644819,0.961227787,0
Senp8,0.252547147,0.604655897,0.961227787,0
Cacna2d4,0.25252929,0.604663743,0.961227787,0
Dram2,0.252451505,0.604720979,0.961227787,0
Btf3,0.252416502,0.604755135,0.961227787,0
Gm614,0.252414893,0.604756058,0.961227787,0
4833423E24Rik,0.252366333,0.604793446,0.961227787,0
Gfm2,0.2523603,0.604796677,0.961227787,0
Por,0.252334014,0.604817447,0.961227787,0
Lmln,0.252326373,0.60482391,0.961227787,0
Zfml,0.252047372,0.605033926,0.961227787,0
Gm4906,0.251957573,0.605117009,0.961227787,0
Tmed5,0.251956125,0.605119317,0.961227787,0
Efcab14,0.251944866,0.605128087,0.961227787,0
Krt10,0.251933195,0.605134549,0.961227787,0
Rce1,0.251913749,0.605148858,0.961227787,0
Hace1,0.251890934,0.605165013,0.961227787,0
Zmat1,0.251888347,0.605167321,0.961227787,0
Csmd3,0.251838716,0.605204246,0.961227787,0
Mutyh,0.251808294,0.605231941,0.961227787,0
Shpk,0.251716251,0.605304408,0.961227787,0
Alpi,0.251624077,0.605372259,0.961227787,0
Tnfrsf13b,0.25159008,0.605399954,0.961227787,0
D6Ertd527e,0.251518875,0.605462728,0.961227787,0
Cyp26b1,0.251500579,0.605474267,0.961227787,0
Nlrp10,0.251472428,0.605497808,0.961227787,0
Magt1,0.251347171,0.605589199,0.961227787,0
Engase,0.25131791,0.605608124,0.961227787,0
Clcn6,0.25127446,0.605643203,0.961227787,0
Pmch,0.251271714,0.605645973,0.961227787,0
Slc7a13,0.251266697,0.605647819,0.961227787,0
Pcdh15,0.251217829,0.605691207,0.961227787,0
mmu-mir-6962,0.251150327,0.605742903,0.961227787,0
Pgk1,0.251125972,0.605759982,0.961227787,0
Hgfac,0.251058034,0.605819063,0.961227787,0
Srp72,0.251054951,0.605822294,0.961227787,0
Phykpl,0.251045522,0.605831064,0.961227787,0
Frk,0.251029171,0.605843065,0.961227787,0
Rasgef1c,0.251028233,0.605843526,0.961227787,0
Htr1f,0.250854276,0.605979229,0.961227787,0
Zpbp2,0.250836094,0.605991692,0.961227787,0
Kcnq1,0.250804459,0.606016155,0.961227787,0
Zfand2a,0.250798487,0.606020309,0.961227787,0
Cmklr1,0.250761105,0.606046619,0.961227787,0
Dcpp3,0.250760737,0.606047081,0.961227787,0
4933403O08Rik,0.250739034,0.606065544,0.961227787,0
Mc1r,0.250527331,0.606230787,0.961227787,0
Adamts20,0.250512119,0.606243711,0.961227787,0
Zdhhc7,0.25023585,0.606450035,0.961227787,0
Sema5a,0.25022976,0.606456958,0.961227787,0
Ptma,0.250221019,0.606462959,0.961227787,0
Fam32a,0.250220631,0.606462959,0.961227787,0
Olfr788,0.250162558,0.606504039,0.961227787,0
BC030307,0.25011405,0.606541426,0.961227787,0
Sephs1,0.249962772,0.606666513,0.961227787,0
Rnf6,0.249913325,0.6066979,0.961227787,0
Vmn2r4,0.249911489,0.606698361,0.961227787,0
Pum2,0.249895471,0.606717286,0.961227787,0
Crygc,0.249893604,0.606718209,0.961227787,0
Grasp,0.249871904,0.606735749,0.961227787,0
Rbm10,0.249609131,0.606943457,0.961227787,0
Acsf3,0.249582544,0.60696192,0.961227787,0
Dmxl2,0.249484403,0.607032541,0.961227787,0
Atg12,0.249401899,0.607101315,0.961227787,0
Plcd1,0.249396334,0.607106393,0.961227787,0
5031439G07Rik,0.249339668,0.607147011,0.961227787,0
Ckmt2,0.249259693,0.607207016,0.961227787,0
Ang,0.248978824,0.607423033,0.961227787,0
Cdx1,0.248894626,0.607487191,0.961227787,0
Cdh7,0.248859472,0.607513963,0.961227787,0
Nlrp6,0.2488423,0.607526425,0.961227787,0
Rgp1,0.248788209,0.607558735,0.961227787,0
mmu-mir-7226,0.248731579,0.607594738,0.961227787,0
Fmo1,0.248715766,0.607607201,0.961227787,0
Cdkn1b,0.248705916,0.607613201,0.961227787,0
Glt8d1,0.248699812,0.607616894,0.961227787,0
Creb3l4,0.248660904,0.607648281,0.961227787,0
Exosc8,0.248616619,0.607689822,0.961227787,0
Irx2,0.248514191,0.607776137,0.961227787,0
Il5ra,0.248504158,0.60778306,0.961227787,0
Wdr53,0.248373843,0.607897069,0.961227787,0
Gh,0.248358137,0.607907685,0.961227787,0
Akr1c13,0.248328173,0.607927533,0.961227787,0
Gm5878,0.248234499,0.607996769,0.961227787,0
D630033O11Rik,0.248202642,0.608016617,0.961227787,0
Vmn1r217,0.248168382,0.608037849,0.961227787,0
1110032A03Rik,0.248136176,0.608066928,0.961227787,0
Alg10b,0.248094697,0.608104777,0.961227787,0
Sall4,0.247979041,0.608188322,0.961227787,0
Gabrq,0.247977244,0.608189245,0.961227787,0
Decr2,0.247963179,0.608196631,0.961227787,0
Nhp2l1,0.24791735,0.608230325,0.961227787,0
Bora,0.247892699,0.608247404,0.961227787,0
NonTargetingControlGuideForMouse_121,0.247837697,0.608288484,0.961227787,0
Raet1d,0.247653342,0.608436187,0.961227787,0
Cacnb3,0.247597274,0.608480498,0.961227787,0
Socs4,0.247594843,0.60848373,0.961227787,0
Sdcbp,0.24757272,0.608500346,0.961227787,0
Odf3,0.247569219,0.608503577,0.961227787,0
Ccdc14,0.247560854,0.608512347,0.961227787,0
Sirt7,0.24743924,0.608616663,0.961227787,0
mmu-mir-196b,0.247371946,0.608669744,0.961227787,0
N4bp3,0.247294977,0.608732518,0.961227787,0
Fam96a,0.247282317,0.608740365,0.961227787,0
Tmem233,0.24723223,0.608775444,0.961227787,0
Hist2h4,0.247223372,0.608780983,0.961227787,0
Pitpnm3,0.24717791,0.608813755,0.961227787,0
Rb1cc1,0.247135602,0.608846527,0.961227787,0
Rpl19,0.24712804,0.608848373,0.961227787,0
Fundc2,0.247118951,0.608853912,0.961227787,0
Grm6,0.246932063,0.609015463,0.961227787,0
Thtpa,0.246850605,0.609082391,0.961227787,0
Kmt2b,0.246795957,0.609127164,0.961227787,0
Olfr26,0.246781402,0.609138241,0.961227787,0
Rarres1,0.246743498,0.609169167,0.961227787,0
Zfp953,0.246704801,0.6092024,0.961227787,0
Dnah2,0.246658608,0.609240249,0.961227787,0
Crx,0.246462558,0.609388414,0.961227787,0
Anpep,0.24642317,0.609418417,0.961227787,0
Rhpn1,0.246394504,0.609441495,0.961227787,0
1700016K19Rik,0.246313353,0.6095015,0.961227787,0
Dap3,0.246225792,0.609571198,0.961227787,0
Tagap,0.246181713,0.609608585,0.961227787,0
Nqo1,0.246131115,0.609640434,0.961227787,0
Fanci,0.246057178,0.609697669,0.961227787,0
Gabrr1,0.245638567,0.610032772,0.961227787,0
2610018G03Rik,0.245628194,0.610038311,0.961227787,0
Eif2s2,0.245607186,0.610054466,0.961227787,0
Has3,0.245554519,0.610087699,0.961227787,0
Rgs14,0.245497872,0.610128318,0.961227787,0
Tdpoz1,0.245471142,0.610147242,0.961227787,0
Gm5640,0.2454349,0.610179552,0.961227787,0
Ormdl1,0.245433424,0.610180475,0.961227787,0
Tgfbrap1,0.245376916,0.610221094,0.961227787,0
mmu-mir-7058,0.245238368,0.610315255,0.961227787,0
Mmgt1,0.245201741,0.610343873,0.961227787,0
Grina,0.245157267,0.61037249,0.961227787,0
Trim54,0.245134748,0.610385414,0.961227787,0
Cklf,0.245087684,0.610421417,0.961227787,0
Mybpc1,0.244971762,0.610515117,0.961227787,0
Olfr1109,0.244936744,0.610539118,0.961227787,0
Vmn1r13,0.244820075,0.610635587,0.961227787,0
Tfap2b,0.244765503,0.610684053,0.961227787,0
Sh3rf1,0.244642252,0.610776367,0.961227787,0
Tomm34,0.244589182,0.61081514,0.961227787,0
Acn9,0.244563607,0.610837295,0.961227787,0
Gm4832,0.244518519,0.610864528,0.961227787,0
Olfr802,0.244517407,0.61086499,0.961227787,0
Clcn3,0.244502486,0.610875606,0.961227787,0
Lyplal1,0.244456811,0.610913455,0.961227787,0
Rora,0.244405188,0.610954073,0.961227787,0
4-Sep,0.244402579,0.610955458,0.961227787,0
Blnk,0.244326223,0.611022848,0.961227787,0
Tspan7,0.244102837,0.611198708,0.961227787,0
4930539E08Rik,0.244073712,0.611223171,0.961227787,0
Tbc1d22b,0.24398449,0.611285022,0.961227787,0
mmu-mir-6353,0.243862952,0.611396261,0.961227787,0
Baz2b,0.243785876,0.61145442,0.961227787,0
Gm12789,0.243763821,0.611467344,0.961227787,0
Vmn1r201,0.243753578,0.611473806,0.961227787,0
Serpinb9e,0.243732876,0.611490422,0.961227787,0
Gba,0.243695001,0.611525964,0.961227787,0
Ddx55,0.243669439,0.611548581,0.961227787,0
Yrdc,0.243668347,0.611549504,0.961227787,0
Olfr868,0.243618648,0.611589199,0.961227787,0
Lamb2,0.243584585,0.611613663,0.961227787,0
Prkar2a,0.24355993,0.611633049,0.961227787,0
Grhl1,0.243557455,0.611634433,0.961227787,0
Neu4,0.243498726,0.611678283,0.961227787,0
mmu-mir-467c,0.243460209,0.61170967,0.961227787,0
Gabrb1,0.243311599,0.611833833,0.961227787,0
Gpr126,0.243288446,0.611847219,0.961227787,0
mmu-mir-761,0.243261748,0.611869375,0.961227787,0
Dazap1,0.243234004,0.611893838,0.961227787,0
Sra1,0.24321793,0.611905377,0.961227787,0
Muc4,0.243151312,0.611954304,0.961227787,0
Smtnl2,0.243117035,0.611977383,0.961227787,0
Col13a1,0.242907818,0.612136164,0.961227787,0
Olfr1048,0.242838897,0.612185091,0.961227787,0
V1rd19,0.242822465,0.612196169,0.961227787,0
Fbxw20,0.242777927,0.612234941,0.961227787,0
Gm715,0.242748447,0.61225802,0.961227787,0
Spata22,0.242683353,0.612303716,0.961227787,0
Enpp1,0.242659575,0.612319871,0.961227787,0
Fam221a,0.242564858,0.612393723,0.961227787,0
Fbxl4,0.242465024,0.61246342,0.961227787,0
Ldlrad4,0.242418515,0.612503577,0.961227787,0
Rbbp7,0.242395441,0.612525271,0.961227787,0
Hsdl1,0.242323552,0.612578352,0.961227787,0
BC107364,0.242306657,0.612592661,0.961227787,0
Gm13088,0.242172858,0.612703439,0.961227787,0
Cwf19l2,0.242134581,0.612742673,0.961227787,0
Tcp11,0.242072447,0.612797138,0.961227787,0
Katnb1,0.24197367,0.612869144,0.961227787,0
Dnah5,0.241846351,0.612967921,0.961227787,0
BC049715,0.241831188,0.612980383,0.961227787,0
Pef1,0.241760918,0.613045003,0.961227787,0
Fosb,0.241441085,0.613308101,0.961227787,0
Hdgfl1,0.241431227,0.613320102,0.961227787,0
Tax1bp3,0.241393464,0.613354258,0.961227787,0
Olfr452,0.241347175,0.613385645,0.961227787,0
NonTargetingControlGuideForMouse_8,0.241343647,0.613389799,0.961227787,0
Tsta3,0.241342119,0.613392107,0.961227787,0
Unc13d,0.241085589,0.613603046,0.961227787,0
Cd300lf,0.241045477,0.613628895,0.961227787,0
Klhl31,0.240995454,0.61365982,0.961227787,0
Kdm4c,0.240987558,0.613664436,0.961227787,0
Olfr810,0.240983492,0.613667205,0.961227787,0
Adck3,0.240837544,0.61378583,0.961227787,0
Ccdc42,0.240777561,0.613828294,0.961227787,0
Ccdc138,0.240705094,0.613886453,0.961227787,0
Ilf3,0.24063024,0.613940919,0.961227787,0
Tmem30a,0.240564377,0.613989845,0.961227787,0
Cdyl,0.240382381,0.614120009,0.961227787,0
Igfals,0.240379532,0.614121394,0.961227787,0
Tmx4,0.240301874,0.614186476,0.961227787,0
Olfr690,0.240290079,0.614193861,0.961227787,0
Olfr18,0.240225851,0.614252943,0.961227787,0
Fez1,0.240046005,0.614389107,0.961227787,0
Kdm5d,0.23984836,0.614523425,0.961227787,0
Vmn2r121,0.23982334,0.61453958,0.961227787,0
Pds5a,0.239788335,0.614569121,0.961227787,0
Wash,0.239740544,0.614600046,0.961227787,0
Lphn2,0.239722469,0.614614817,0.961227787,0
mmu-mir-367,0.239689461,0.614635587,0.961227787,0
Cabp7,0.239633131,0.614679437,0.961227787,0
Vsnl1,0.239627055,0.614685899,0.961227787,0
Nhsl1,0.239587377,0.614714055,0.961227787,0
mmu-mir-182,0.239551278,0.614746365,0.961227787,0
Iqgap1,0.239500316,0.614784214,0.961227787,0
Ncapg2,0.239430911,0.614833141,0.961227787,0
Tmem261,0.239429241,0.614834987,0.961227787,0
Hcrtr1,0.239363693,0.614886222,0.961227787,0
Olfr958,0.239352968,0.614894992,0.961227787,0
Trim63,0.239317396,0.614918994,0.961227787,0
Tmem91,0.239256524,0.614961459,0.961227787,0
Fam189a2,0.239254251,0.614963766,0.961227787,0
Gm2696,0.239248288,0.614969305,0.961227787,0
Nmt2,0.239231681,0.614980845,0.961227787,0
Hils1,0.239186211,0.615021463,0.961227787,0
Slc9a3r1,0.23900536,0.615164551,0.961227787,0
Fasl,0.238963982,0.615200092,0.961227787,0
Mup6,0.238904206,0.615243942,0.961227787,0
Pus7l,0.238903247,0.615244865,0.961227787,0
mmu-mir-293,0.238897459,0.615249942,0.961227787,0
Cdkal1,0.238859718,0.615277175,0.961227787,0
Ddx54,0.238756654,0.615365336,0.961227787,0
Olfr1153,0.238546059,0.615524579,0.961227787,0
Mbd3l2,0.238498962,0.615562889,0.961227787,0
Vmn1r70,0.238495955,0.615563351,0.961227787,0
Wnt11,0.238440609,0.61560397,0.961227787,0
BC052040,0.238394455,0.615637203,0.961227787,0
Barx2,0.23835887,0.615660743,0.961227787,0
D15Ertd621e,0.238320259,0.615687976,0.961227787,0
4-Mar,0.238078793,0.615870298,0.961227787,0
Usp43,0.238012209,0.615918763,0.961227787,0
Map4k4,0.237974186,0.615949688,0.961227787,0
Zfp37,0.23790641,0.616,0.961227787,0
Limch1,0.237886893,0.616013847,0.961227787,0
Myrf,0.237848944,0.616042926,0.961227787,0
Kcnj1,0.237740086,0.616126933,0.961227787,0
Ifna4,0.23767699,0.616181399,0.961227787,0
Akap10,0.237572709,0.616262174,0.961227787,0
Timp3,0.23743072,0.616366951,0.961227787,0
Cep128,0.237351138,0.616430649,0.961227787,0
Tubb4a,0.237278768,0.616484653,0.961227787,0
Usp39,0.237199674,0.616547888,0.961227787,0
Il33,0.237185289,0.616557581,0.961227787,0
Asnsd1,0.237129429,0.616603277,0.961227787,0
Syn3,0.237101247,0.616629587,0.961227787,0
Hdhd2,0.23709826,0.616631433,0.961227787,0
Olfr1462,0.237019821,0.616688668,0.961227787,0
Gnas,0.236998845,0.616705285,0.961227787,0
Gpr33,0.236972809,0.616726517,0.961227787,0
Plcb3,0.236957145,0.616737595,0.961227787,0
Olfr198,0.236706591,0.616921763,0.961227787,0
Rhou,0.236671349,0.616945303,0.961227787,0
Tor1b,0.236665471,0.616950381,0.961227787,0
Thumpd1,0.236601784,0.617002077,0.961227787,0
Blvrb,0.236580431,0.617015463,0.961227787,0
Ei24,0.23658028,0.617015463,0.961227787,0
Olfr102,0.236412445,0.617133164,0.961227787,0
Tor1a,0.236393852,0.617146088,0.961227787,0
Ndufv3,0.236371386,0.617167321,0.961227787,0
Rd3,0.236329818,0.617199169,0.961227787,0
Wnt5b,0.236075991,0.617388414,0.961227787,0
Mmd2,0.235932072,0.617502423,0.961227787,0
Notch1,0.23588439,0.617540734,0.961227787,0
Clk2,0.235782505,0.617622894,0.961227787,0
Klrb1,0.235771798,0.617630741,0.961227787,0
Sparcl1,0.235669697,0.617708285,0.961227787,0
Mmd,0.235660265,0.617714747,0.961227787,0
St6galnac6,0.235602063,0.617751673,0.961227787,0
Clpb,0.235583047,0.617767828,0.961227787,0
Gm711,0.235551544,0.617789984,0.961227787,0
Chst3,0.235511203,0.617819986,0.961227787,0
NonTargetingControlGuideForMouse_116,0.235465348,0.617852296,0.961227787,0
Slco2b1,0.235453796,0.61785922,0.961227787,0
Trmt5,0.23540051,0.617897531,0.961227787,0
2310003H01Rik,0.235357222,0.61793261,0.961227787,0
Nlrp2,0.235329685,0.617951535,0.961227787,0
Alx1,0.235276105,0.618,0.961227787,0
Lancl1,0.235216683,0.618046157,0.961227787,0
4930430F08Rik,0.235170366,0.618084468,0.961227787,0
Ptch2,0.235161545,0.618090468,0.961227787,0
Zbed4,0.235155651,0.618092776,0.961227787,0
Mrps5,0.235088054,0.618145857,0.961227787,0
mmu-mir-489,0.235012868,0.618200323,0.961227787,0
Acvrl1,0.234908117,0.618281099,0.961227787,0
Tspan2,0.234864294,0.61831664,0.961227787,0
Ache,0.23482783,0.61834618,0.961227787,0
mmu-mir-487b,0.234790776,0.618379875,0.961227787,0
Sh3gl2,0.234713361,0.618440342,0.961227787,0
Dmkn,0.234708513,0.618442649,0.961227787,0
Pcolce,0.234672965,0.618468959,0.961227787,0
Ndufc2,0.234671415,0.618470344,0.961227787,0
Tmem86a,0.234489435,0.618606047,0.961227787,0
Vmn1r197,0.234344065,0.618711747,0.961227787,0
Lrrc18,0.234317351,0.618732979,0.961227787,0
Fam129b,0.234310361,0.618738518,0.961227787,0
Gpr21,0.234301313,0.618745904,0.961227787,0
Olfr1104,0.234264105,0.618774983,0.961227787,0
Cdpf1,0.234261716,0.618777752,0.961227787,0
Srebf2,0.234240051,0.618794369,0.961227787,0
Hist1h2bn,0.234125437,0.618876067,0.961227787,0
Cd302,0.234110364,0.618892222,0.961227787,0
Prrt3,0.234087062,0.618909301,0.961227787,0
Mfhas1,0.234012535,0.61896469,0.961227787,0
mmu-mir-1933,0.233942084,0.619019155,0.961227787,0
Ankrd40,0.23391919,0.619039003,0.961227787,0
Klhl35,0.233738994,0.619175167,0.961227787,0
Eea1,0.233613037,0.619275329,0.961227787,0
Kcnb1,0.2336123,0.61927579,0.961227787,0
Hs3st5,0.233591989,0.619289638,0.961227787,0
Ufsp2,0.233553668,0.619319178,0.961227787,0
Wbscr17,0.233550456,0.619321486,0.961227787,0
Zfp444,0.23354647,0.619323333,0.961227787,0
Myl6,0.233517932,0.619350104,0.961227787,0
Rnase13,0.233499301,0.619365797,0.961227787,0
Alox15,0.233449017,0.619407801,0.961227787,0
Slc5a4a,0.23342054,0.619427648,0.961227787,0
Rcc2,0.233376415,0.61946042,0.961227787,0
Ube2o,0.233293066,0.619520886,0.961227787,0
