"GeneSymbol","X","EntrezID","Zscore","NetworkDegree","Exp_Stat_Value","KEGGdb","LowestCSAscore","LowestCSAscoreCorrected","ZSdes","NAdes","CSAdes","Replicate1","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","KEGG.5","KEGG.class.iteration5","Network.5","Network.class.iteration5","KEGG.6","KEGG.class.iteration6","Network.6","Network.class.iteration6","Pathway"
"Fam198b",8327,68659,2.155,0,1,"Absent",0.571,0.571,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam199x",14523,245622,0.646,0,1,"Absent",0.321,0.321,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam19a1",15960,320265,1.634,0,0,"Absent",0.638,0.638,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam19a2",15451,268354,-0.96,0,1,"Absent",0.083,0.083,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam19a3",16232,329731,0.004,0,1,"Absent",0.163,0.163,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam19a4",16060,320701,0.913,0,0,"Absent",0.178,0.178,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam19a5",11236,106014,-0.415,0,0,"Absent",0.123,0.123,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam204a",10059,76539,1.319,0,1,"Absent",0.418,0.418,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam207a",11442,108707,0.971,0,1,"Absent",0.341,0.341,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam208b",11191,105203,-1.421,0,1,"Absent",0.174,0.174,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam20a",12250,208659,-0.017,0,0,"Absent",0.034,0.034,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam20b",12606,215015,-0.536,0,1,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam20c",10440,80752,0.265,0,1,"Absent",0.238,0.238,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam21",5400,28006,-0.966,0,1,"Absent",0.028,0.028,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Fam210a",11426,108654,0.54,0,0,"Absent",0.187,0.187,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam210b",7513,67017,-0.033,0,1,"Absent",0.003,0.003,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam212b",11486,109050,4.091,0,1,"Absent",0.874,0.874,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam213a",8811,70564,0.763,0,1,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam213b",7196,66469,-0.805,0,0,"Absent",0.077,0.077,"0","0","0",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Fam214a",13960,235493,-0.808,0,1,"Absent",0.028,0.028,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam216a",8408,68948,-1.644,0,1,"Absent",0.223,0.223,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam216b",12951,219170,0.494,0,0,"Absent",0.253,0.253,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam219b",10286,78323,0.602,0,1,"Absent",0.124,0.124,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam220a",7651,67238,0.642,0,1,"Absent",0.227,0.227,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam221a",13648,231946,1.107,0,1,"Absent",0.271,0.271,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam221b",14307,242408,-1.243,0,0,"Absent",0.155,0.155,"HitbyZS","HitbyNA","HitbyCSA",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam222b",12764,216971,-0.678,0,1,"Absent",0.017,0.017,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam228b",12212,207921,-0.688,0,1,"Absent",0.066,0.066,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam229b",7107,66337,-0.68,0,1,"Absent",0.033,0.033,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam24a",8192,68223,1.273,0,0,"Absent",0.228,0.228,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam25c",8462,69134,-0.051,0,0,"Absent",0.277,0.277,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam26e",11089,103511,-0.375,0,0,"Absent",0.005,0.005,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam26f",12663,215900,2.027,0,1,"Absent",0.458,0.458,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam32a",8042,67922,-1.044,0,1,"Absent",0.077,0.077,"0","0","0",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam35a",9905,75698,-0.402,0,1,"Absent",0.134,0.134,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam3a",7083,66294,-0.007,0,1,"Absent",0.055,0.055,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam3b",5757,52793,1.258,0,1,"Absent",0.232,0.232,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam3c",5398,27999,-0.38,0,1,"Absent",0.605,0.605,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam43a",13025,224093,1.285,0,0,"Absent",0.24,0.24,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam45a",8025,67894,0.592,0,1,"Absent",0.155,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam46b",10939,100342,-0.328,0,0,"Absent",0.015,0.015,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam49a",10108,76820,-0.847,0,1,"Absent",0.26,0.26,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam49b",12971,223601,1.428,0,1,"Absent",0.217,0.217,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam50a",11423,108160,-1.569,0,1,"Absent",0.162,0.162,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam53a",9718,74504,-1.002,0,1,"Absent",0.062,0.062,"0","0","0",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam53b",10248,77938,-1.316,0,1,"Absent",0.2,0.2,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam53c",7088,66306,-0.782,0,1,"Absent",0.007,0.007,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam58b",8455,69109,-0.264,0,1,"Absent",0.001,0.001,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam60a",6186,56306,1.552,0,1,"Absent",0.321,0.321,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam63a",9790,75007,0.34,0,1,"Absent",0.179,0.179,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam63b",13957,235461,0.672,0,1,"Absent",0.854,0.854,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam64a",11511,109212,0.426,0,1,"Absent",0.191,0.191,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam65a",9902,75687,-0.314,0,1,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam65b",12141,193385,-0.528,0,1,"Absent",NA,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam69a",7665,67266,1.88,0,1,"Absent",0.815,0.815,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam69b",6170,56279,0.093,0,0,"Absent",0.07,0.07,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam69c",14197,240479,0.202,0,0,"Absent",0.017,0.017,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam71d",8879,70897,-0.652,0,0,"Absent",0.077,0.077,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam71e2",14401,243822,1.446,0,1,"Absent",0.201,0.201,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam71f1",16270,330277,0.165,0,0,"Absent",0.179,0.179,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam72a",11462,108900,-0.552,0,0,"Absent",0.27,0.27,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam73a",12651,215708,-0.585,0,1,"Absent",0.026,0.026,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam73b",11476,108958,0.416,0,1,"Absent",0.039,0.039,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam76a",13527,230789,-1.46,0,1,"Absent",0.18,0.18,"HitbyZS","HitbyNA","HitbyCSA",1,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam76b",9358,72826,3.017,0,1,"Absent",0.924,0.924,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam78a",14257,241303,1.963,0,1,"Absent",0.203,0.203,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam78b",13219,226610,1.055,0,0,"Absent",0.177,0.177,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam83a",14141,239463,-1.109,0,1,"Absent",0.165,0.165,"0","0","0",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,NA
"Fam83f",12537,213956,0.576,0,0,"Absent",0.342,0.342,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam83g",8586,69640,0.979,0,1,"Absent",0.331,0.331,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam83h",11220,105732,-0.837,0,1,"Absent",0.019,0.019,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam84a",11185,105005,1.994,0,1,"Absent",0.467,0.467,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam84b",16572,399603,0.686,0,1,"Absent",0.271,0.271,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam89b",2790,17826,2.915,0,1,"Absent",0.825,0.825,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam92a",8142,68099,0.748,0,1,"Absent",0.165,0.165,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam96a",8203,68250,0.896,0,1,"Absent",0.202,0.202,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam96b",8285,68523,-0.068,0,1,"Absent",0.098,0.098,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam98a",9336,72722,0.636,0,1,"Absent",0.024,0.024,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam98b",8188,68215,0.936,0,1,"Absent",0.169,0.169,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fam98c",9514,73833,0.874,0,1,"Absent",0.326,0.326,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fan1",16290,330554,1.833,0,1,"Absent",0.513,0.513,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fanca",1389,14087,2.206,0,0,"Absent",0.946,0.946,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fancb",14028,237211,0.798,0,0,"Absent",0.2,0.2,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fancc",1390,14088,0.486,0,1,"Absent",0.162,0.162,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fancd2",12403,211651,0.519,0,1,"Absent",0.173,0.173,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fancg",6768,60534,0.098,0,1,"Absent",0.26,0.26,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fanci",12263,208836,-0.016,0,1,"Absent",0.031,0.031,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fancl",7521,67030,-0.255,0,1,"Present",0.092,0.092,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fancm",11176,104806,-0.078,0,1,"Absent",0.144,0.144,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fank1",7456,66930,0.688,0,0,"Absent",0.188,0.188,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fap",1391,14089,-0.454,0,0,"Absent",0.045,0.045,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Far1",7744,67420,-0.309,0,1,"Present",0.008,0.008,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Far2",16281,330450,-0.242,0,0,"Present",0.035,0.035,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Farp2",13263,227377,1.952,0,1,"Present",0.434,0.434,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Fars2",8674,69955,0.107,0,1,"Present",0.056,0.056,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Farsa",7257,66590,-1.432,0,1,"Present",0.256,0.256,"HitbyZS","HitbyNA","HitbyCSA",1,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"Farsb",4954,23874,-1.022,0,1,"Present",0.028,0.028,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fas",1392,14102,-0.724,0,1,"Present",0.184,0.184,"0","0","0",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,NA
"Fasl",1393,14103,-1.193,7,1,"Present",0.156,0.156,"0","HitbyNA","HitbyCSA",0.5,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"MAPK signaling pathway, Apoptosis, Necroptosis, PI3K-Akt signaling pathway, FoxO signaling pathway, Neurotrophin signaling pathway, Ras signaling pathway"
"Fasn",1394,14104,-1.287,0,1,"Present",0.234,0.234,"HitbyZS","HitbyNA","HitbyCSA",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"AMPK signaling pathway, Fatty acid metabolism, Fatty acid biosynthesis, Insulin signaling pathway"
"Fastk",7254,66587,0.617,0,1,"Absent",0.169,0.169,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fastkd1",16071,320720,0.444,0,1,"Absent",0.036,0.036,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fastkd2",9888,75619,-0.348,0,1,"Absent",0,0,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fastkd3",8567,69577,0.802,0,1,"Absent",0.661,0.661,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fastkd5",16433,380601,0.536,0,1,"Absent",0.155,0.155,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fat1",1397,14107,0.122,0,1,"Absent",0.166,0.166,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fat4 ,Fat4",16226,329628,-0.634,0,0,"Absent",0.001,0.001,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"Fate1",10242,77905,1.032,0,0,"Absent",0.222,0.222,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fau",1398,14109,-1.652,0,1,"Present",0.216,0.216,"HitbyZS","HitbyNA","HitbyCSA",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Yes",1,"Ribosome"
"Faxc",9973,76132,0.978,0,1,"Absent",0.17,0.17,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fbf1",12814,217335,-0.52,0,1,"Absent",0.321,0.321,"0","0","0",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,NA
"Fbl",1399,14113,1.122,0,1,"Present",0.355,0.355,"0","0","0",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
