"GeneSymbol","EntrezID","num","neg.score","neg.p.value","neg.fdr","neg.rank","neg.goodsgrna","neg.lfc","pos.score","pos.p.value","pos.fdr","pos.rank","pos.goodsgrna","pos.lfc","ConfidenceCategory","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","KEGG.5","KEGG.class.iteration5","Network.5","Network.class.iteration5","Pathway"
"SLC35A1",10559,6,0.019217,0.028672,0.329107,1475,5,-1.9621,0.93408,0.971,1,19266,0,-1.9621,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35A2",7355,6,0.26864,0.22933,0.464509,10454,1,0.30754,0.035096,0.12139,1,2012,3,0.30754,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35A3",23443,6,0.92158,0.79717,0.892032,19424,1,0.70596,0.78911,0.84069,1,16409,1,0.70596,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35A4",113829,6,0.094381,0.08533,0.33459,5197,3,-1.2552,0.18085,0.3764,1,6759,2,-1.2552,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35A5",55032,6,0.3564,0.27272,0.479923,12141,3,0.38349,0.039884,0.13138,1,2221,3,0.38349,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35B2",347734,6,0.38884,0.29405,0.494453,12765,1,1.65,0.03727,0.12316,1,2111,4,1.65,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35B3",51000,6,0.12126,0.10251,0.35622,6131,4,-1.5128,0.95004,0.98039,1,19612,0,-1.5128,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35B4",84912,6,0.53797,0.41744,0.587015,15324,2,0.40284,0.2211,0.41472,1,7611,2,0.40284,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35C1",55343,6,0.14394,0.11804,0.359646,6917,4,-0.36883,0.89099,0.93901,1,18390,0,-0.36883,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35C2",51006,6,0.21294,0.17099,0.410965,8999,2,0.10202,0.32577,0.50751,1,9637,2,0.10202,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35D1",23169,6,0.83726,0.72831,0.837736,18771,1,0.20835,0.72394,0.79046,1,15313,1,0.20835,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35D2",11046,6,0.26864,0.22933,0.464509,10443,1,1.2399,0.17127,0.35651,1,6474,3,1.2399,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35D3",340146,6,0.055387,0.058059,0.329107,3536,3,-0.49118,0.76819,0.82666,1,16029,1,-0.49118,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35E1",79939,5,0.44462,0.33575,0.523713,13762,2,0.47109,0.061729,0.14791,1,3069,3,0.47109,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35E2",9906,5,0.062228,0.059525,0.329107,3911,4,-2.209,0.53268,0.64259,1,13092,1,-2.209,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35E2B",728661,4,0.78017,0.59186,0.725429,18111,1,0.87105,0.68666,0.74654,1,14780,1,0.87105,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35E3",55508,6,0.039293,0.052292,0.329107,2637,3,-1.5188,0.020998,0.076188,1,1292,3,-1.5188,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35E4",339665,6,0.994,0.97787,1,20568,0,1.838,0.0017913,0.012523,1,136,5,1.838,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SLC35F1",222553,6,0.43433,0.32721,0.521137,13585,2,0.79159,0.1413,0.31048,1,5617,2,0.79159,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35F2",54733,6,0.090917,0.079875,0.33459,5074,2,0.18691,0.83134,0.87791,1,17245,1,0.18691,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35F3",148641,6,0.38043,0.28564,0.488127,12603,3,0.37765,0.13174,0.29222,1,5314,3,0.37765,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35F5",80255,6,0.61085,0.47674,0.636225,16199,2,0.79661,0.17892,0.36914,1,6702,3,0.79661,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35F6",54978,6,0.48219,0.36477,0.545631,14424,1,2.0267,0.0034366,0.023923,1,273,5,2.0267,"MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf","Missing","MedConf","No","MedConf",NA
"SLC35G1",159371,6,0.26148,0.22533,0.462088,10320,3,-1.6088,0.84603,0.88887,1,17530,0,-1.6088,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35G2",80723,6,0.0056817,0.0030188,0.121073,528,5,-3.7765,0.39622,0.58086,1,10914,1,-3.7765,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35G3",146861,6,0.18418,0.14149,0.374342,8141,3,-0.31474,0.3974,0.58205,1,10935,1,-0.31474,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35G5",83650,6,0.0037316,0.0020608,0.107324,356,4,-2.7434,0.97005,0.99151,1,20031,0,-2.7434,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC35G6",643664,6,0.3652,0.27744,0.484679,12314,1,0.63884,0.42415,0.61592,1,11433,2,0.63884,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC36A1",206358,5,0.25259,0.19438,0.442811,10109,3,-0.61906,0.26188,0.41322,1,8420,2,-0.61906,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC36A2",153201,6,0.019784,0.029052,0.329107,1526,5,-1.1848,0.60471,0.728,1,13803,1,-1.1848,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC36A3",285641,6,0.98632,0.9438,1,20407,0,1.632,0.029071,0.10329,1,1711,4,1.632,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC36A4",120103,5,0.595,0.44008,0.607681,16052,2,-0.37363,0.66155,0.72559,1,14470,1,-0.37363,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC37A1",54020,6,0.20715,0.1605,0.395811,8831,4,-0.76793,0.90568,0.94836,1,18671,0,-0.76793,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC37A2",219855,6,0.96576,0.87805,0.954617,20019,1,0.13869,0.97007,0.99151,1,20032,0,0.13869,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC37A3",84255,6,0.16512,0.12644,0.362133,7584,4,-0.91956,0.76824,0.82666,1,16030,1,-0.91956,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC37A4",2542,6,0.28967,0.23613,0.464509,10833,3,-0.51146,0.5027,0.6966,1,12827,1,-0.51146,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC38A1",81539,6,0.38029,0.28564,0.488127,12602,3,-0.043136,0.15587,0.33318,1,6076,2,-0.043136,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC38A10",124565,6,0.36596,0.27905,0.485979,12334,3,-0.10717,0.47901,0.67289,1,12453,2,-0.10717,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC38A11",151258,6,0.17562,0.13635,0.374268,7881,3,-1.3321,0.17322,0.36588,1,6529,1,-1.3321,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC38A2",54407,6,0.16266,0.12559,0.361813,7514,3,-0.96996,0.34042,0.52181,1,9892,1,-0.96996,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC38A3",10991,6,0.76948,0.62219,0.75034,17973,2,0.98624,0.12151,0.27513,1,5010,3,0.98624,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC38A4",55089,6,0.32031,0.25302,0.47263,11431,3,-0.17039,0.87784,0.9214,1,18138,0,-0.17039,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC38A5",92745,6,0.015613,0.027689,0.329107,1248,3,-0.69717,0.036728,0.1226,1,2079,1,-0.69717,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC38A6",145389,6,0.96447,0.87382,0.951072,19995,1,0.27691,0.20015,0.39524,1,7196,2,0.27691,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC38A7",55238,6,0.9944,0.9793,1,20578,0,1.0977,0.26957,0.44797,1,8575,2,1.0977,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC38A8",146167,6,0.50106,0.37976,0.55516,14741,2,0.68038,0.070215,0.17989,1,3347,2,0.68038,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC38A9",153129,6,0.21191,0.16873,0.407433,8966,3,-0.69888,0.095984,0.2271,1,4157,2,-0.69888,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC39A1",27173,6,0.79684,0.65598,0.775774,18309,1,0.59457,0.49066,0.68814,1,12672,1,0.59457,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A10",57181,6,0.019437,0.028685,0.329107,1501,5,-2.5317,0.95602,0.98239,1,19743,0,-2.5317,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A11",201266,6,0.0035614,0.0017939,0.107324,349,6,-2.9581,0.99644,0.99974,1,20611,0,-2.9581,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A12",221074,6,0.59875,0.46691,0.628207,16079,1,0.37422,0.090217,0.21611,1,3989,1,0.37422,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A13",91252,6,0.35949,0.27272,0.479923,12216,2,0.46312,0.21099,0.40583,1,7399,2,0.46312,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A14",23516,6,0.8056,0.664,0.78193,18403,2,1.0876,0.06203,0.1704,1,3076,3,1.0876,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SLC39A2",29986,6,0.091619,0.079875,0.33459,5088,3,-0.40196,0.78803,0.83968,1,16394,1,-0.40196,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A3",29985,6,0.14259,0.1174,0.359646,6856,3,-0.31747,0.23513,0.42787,1,7861,1,-0.31747,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A4",55630,6,0.092135,0.082259,0.33459,5098,3,-0.72994,0.34758,0.52747,1,10010,2,-0.72994,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC39A5",283375,6,0.84078,0.72915,0.837736,18799,1,1.3103,0.18316,0.37762,1,6827,3,1.3103,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A6",25800,6,0.035603,0.046106,0.329107,2419,5,-1.7787,0.97319,0.99308,1,20089,0,-1.7787,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A7",7922,6,0.26542,0.22646,0.462088,10389,2,1.3579,0.043415,0.13992,1,2391,3,1.3579,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC39A8",64116,6,0.74451,0.59038,0.72426,17695,2,0.29061,0.31663,0.49668,1,9468,2,0.29061,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SLC39A9",55334,6,0.019552,0.028697,0.329107,1506,5,-2.0662,0.81594,0.8688,1,16891,1,-2.0662,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC3A1",6519,6,0.050175,0.05653,0.329107,3234,5,-1.3356,0.020512,0.075215,1,1276,1,-1.3356,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC3A2",6520,5,0.33439,0.25269,0.47258,11691,2,0.061857,0.3435,0.53279,1,9943,2,0.061857,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SLC40A1",30061,6,0.12948,0.11325,0.359646,6407,4,-1.4393,0.091922,0.21684,1,4034,1,-1.4393,"LowConf","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0","Yes","0","No","0",NA
"SLC41A1",254428,6,0.037749,0.04668,0.329107,2545,3,-1.0748,0.47101,0.66347,1,12297,1,-1.0748,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC41A2",84102,6,0.01678,0.028111,0.329107,1329,5,-1.72,0.98927,0.9983,1,20456,0,-1.72,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC41A3",54946,6,0.99928,0.99791,1,20672,0,1.4369,0.15395,0.33121,1,6017,3,1.4369,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC43A1",8501,5,0.97449,0.91705,0.986634,20171,0,1.1432,0.038612,0.10485,1,2164,3,1.1432,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC43A2",124935,6,0.74178,0.58499,0.719264,17657,2,0.33184,0.44247,0.63966,1,11768,2,0.33184,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC43A3",29015,6,0.014398,0.022025,0.329107,1164,3,-0.30186,0.67491,0.75621,1,14639,1,-0.30186,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC44A1",23446,6,0.20628,0.1605,0.395811,8791,3,0.51052,0.086426,0.20004,1,3862,3,0.51052,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC44A2",57153,6,0.36991,0.28078,0.487058,12422,3,-0.013693,0.95247,0.98106,1,19668,0,-0.013693,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC44A3",126969,6,0.063167,0.06219,0.329107,3959,3,-2.0334,0.29009,0.46226,1,8963,2,-2.0334,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC44A4",80736,6,0.76125,0.61179,0.742315,17879,2,0.68566,0.84346,0.88498,1,17489,0,0.68566,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC44A5",204962,6,0.22751,0.19642,0.442811,9406,2,-0.036201,0.74601,0.80649,1,15657,1,-0.036201,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC45A1",50651,6,0.20806,0.16325,0.401133,8856,3,-0.31194,0.44258,0.6411,1,11771,1,-0.31194,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC45A2",51151,6,0.65752,0.51013,0.660306,16687,2,-0.13777,0.27351,0.45172,1,8651,1,-0.13777,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC45A3",85414,6,0.99346,0.97549,1,20558,0,1.4426,0.080978,0.18924,1,3697,3,1.4426,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC45A4",57210,6,0.059409,0.059639,0.329107,3758,5,-2.6731,0.99049,0.99859,1,20487,0,-2.6731,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC46A1",113235,6,0.98741,0.9475,1,20427,0,1.375,0.11809,0.26818,1,4897,3,1.375,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC46A2",57864,6,0.82742,0.70882,0.821346,18664,2,0.065959,0.37027,0.55479,1,10444,2,0.065959,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC46A3",283537,6,0.79009,0.64662,0.768474,18223,2,0.37683,0.31798,0.49837,1,9496,1,0.37683,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC47A1",55244,6,0.7705,0.62335,0.751071,17980,2,0.72846,0.22272,0.41556,1,7633,2,0.72846,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC47A2",146802,6,0.14805,0.11896,0.359646,7070,3,-0.4174,0.05868,0.16298,1,2949,2,-0.4174,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC48A1",55652,6,0.64894,0.50252,0.655459,16605,2,0.41274,0.36283,0.54698,1,10299,2,0.41274,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC4A1",6521,6,0.71025,0.55196,0.692357,17302,2,1.5774,0.054961,0.15931,1,2821,3,1.5774,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC4A10",57282,6,0.0050412,0.0022831,0.107324,471,5,-1.9608,0.81961,0.8698,1,16967,1,-1.9608,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC4A11",83959,6,0.0074629,0.009658,0.286184,676,3,-0.079953,0.37018,0.55479,1,10443,2,-0.079953,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC4A1AP",22950,5,0.069988,0.062637,0.329107,4281,4,-0.82913,0.96518,0.99193,1,19925,0,-0.82913,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC4A2",6522,6,0.47178,0.35872,0.542495,14219,2,0.86724,0.18367,0.38016,1,6842,3,0.86724,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC4A3",6508,6,0.47532,0.3593,0.542495,14287,3,0.21354,0.25488,0.43656,1,8282,2,0.21354,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
"SLC4A4",8671,6,0.093435,0.085105,0.33459,5154,3,-0.40563,0.41624,0.59998,1,11296,1,-0.40563,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC4A5",57835,5,0.52261,0.38216,0.55682,15065,2,-0.22793,0.24503,0.39486,1,8069,2,-0.22793,"LowConf","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0","No","0",NA
"SLC4A7",9497,6,0.21,0.16624,0.403718,8912,2,-0.26215,0.076195,0.18646,1,3547,2,-0.26215,"LowConf","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0","Missing","0","No","0",NA
