Column1,EntrezID,Zscore,GeneSymbol,NetworkDegree,Exp_Stat_Value,KEGGdb,LowestCSAscore,LowestCSAscoreCorrected,ZSdes,NAdes,CSAdes,Replicate1
4432,23023,0.158,TMCC1,0,1,Absent,0.649,0.649,0,0,0,0
5318,25833,0.158,POU2F3,0,1,Absent,0.647,0.647,0,0,0,0
6027,27352,0.158,SGSM3,0,1,Absent,0.207,0.207,0,0,0,0
7957,386617,0.158,KCTD8,0,1,Absent,0.255,0.255,0,0,0,0
8467,4018,0.158,LPA,0,1,Absent,0.004,0.004,0,0,0,0
10320,54102,0.158,CLIC6,0,1,Absent,0.389,0.389,0,0,0,0
10762,54991,0.158,C1orf159,0,1,Absent,0.169,0.169,0,0,0,0
11811,56965,0.158,PARP6,0,1,Absent,0.56,0.56,0,0,0,0
13894,7007,0.158,TECTA,0,1,Absent,0.085,0.085,0,0,0,0
16986,90507,0.158,SCRN2,0,1,Absent,0.144,0.144,0,0,0,0
931,11074,0.16,TRIM31,0,1,Absent,0.018,0.018,0,0,0,0
1050,11200,0.16,CHEK2,0,1,Present,0.323,0.323,0,0,0,0
2542,1464,0.16,CSPG4,0,1,Absent,0.201,0.201,0,0,0,0
4085,2207,0.16,FCER1G,0,1,Present,0.601,0.601,0,0,0,0
5201,2563,0.16,GABRD,0,0,Present,0.055,0.055,0,0,0,0
7097,3313,0.16,HSPA9,0,1,Present,0.598,0.598,0,0,0,0
10869,55120,0.16,FANCL,0,1,Present,0.737,0.737,0,0,0,0
11243,5565,0.16,PRKAB2,0,1,Present,0.985,0.985,0,0,0,0
11944,57169,0.16,ZNFX1,0,1,Absent,0.787,0.787,0,0,0,0
12472,5927,0.16,KDM5A,0,1,Absent,0.524,0.524,0,0,0,0
14806,79683,0.16,ZDHHC14,0,1,Absent,0.745,0.745,0,0,0,0
16423,85378,0.16,TUBGCP6,0,1,Absent,0.134,0.134,0,0,0,0
17925,9788,0.16,MTSS1,0,1,Absent,0.833,0.833,0,0,0,0
553,10606,0.161,PAICS,0,1,Present,0.383,0.383,0,0,0,0
11506,5598,0.161,MAPK7,0,1,Present,0.569,0.569,0,0,0,0
14173,731,0.161,C8A,0,0,Present,0.711,0.711,0,0,0,0
1111,11267,0.162,SNF8,0,1,Present,0.583,0.583,0,0,0,0
1246,114299,0.162,PALM2,0,1,Absent,0.904,0.904,0,0,0,0
4783,2346,0.162,FOLH1,0,0,Present,0.55,0.55,0,0,0,0
8116,389206,0.162,BEND4,0,1,Absent,0.705,0.705,0,0,0,0
14811,79691,0.162,QTRTD1,0,1,Absent,0.771,0.771,0,0,0,0
15052,8000,0.162,PSCA,0,1,Absent,0.266,0.266,0,0,0,0
15493,8204,0.162,NRIP1,0,1,Absent,0.63,0.63,0,0,0,0
16914,90187,0.162,EMILIN3,0,0,Absent,0.887,0.887,0,0,0,0
8755,430,0.163,ASCL2,0,1,Absent,0.965,0.965,0,0,0,0
9545,51066,0.163,SSUH2,0,0,Absent,0.168,0.168,0,0,0,0
15611,835,0.163,CASP2,0,1,Absent,0.579,0.579,0,0,0,0
16117,84630,0.163,TTBK1,0,1,Absent,0.478,0.478,0,0,0,0
1083,11243,0.164,PMF1,0,1,Absent,0.857,0.857,0,0,0,0
2573,146862,0.164,UNC45B,0,0,Absent,0.154,0.154,0,0,0,0
3329,169792,0.164,GLIS3,0,1,Absent,0.765,0.765,0,0,0,0
4214,223075,0.164,CCDC129,0,1,Absent,0.177,0.177,0,0,0,0
4695,23338,0.164,JADE2,0,1,Absent,0.449,0.449,0,0,0,0
5386,25921,0.164,ZDHHC5,0,1,Absent,0.826,0.826,0,0,0,0
5412,259294,0.164,TAS2R19,0,1,Present,0.82,0.82,0,0,0,0
5471,26009,0.164,ZZZ3,0,1,Absent,0.533,0.533,0,0,0,0
5688,26494,0.164,OR8G1,0,1,Present,0.212,0.212,0,0,0,0
11256,55662,0.164,HIF1AN,0,1,Absent,0.521,0.521,0,0,0,0
13959,7078,0.164,TIMP3,0,1,Absent,0.309,0.309,0,0,0,0
16674,8789,0.164,FBP2,0,1,Present,0.411,0.411,0,0,0,0
17584,9422,0.164,ZNF264,0,1,Absent,0.482,0.482,0,0,0,0
13249,64768,0.165,IPPK,0,1,Present,0.444,0.444,0,0,0,0
2481,1447,0.166,CSN2,0,1,Absent,0.585,0.585,0,0,0,0
5273,25782,0.166,RAB3GAP2,0,1,Absent,0.3,0.3,0,0,0,0
6155,283208,0.166,P4HA3,0,1,Present,0.07,0.07,0,0,0,0
6957,3166,0.166,HMX1,0,0,Absent,0.707,0.707,0,0,0,0
7089,3304,0.166,HSPA1B,0,1,Present,0.623,0.623,0,0,0,0
12275,57801,0.166,HES4,0,1,Absent,0.028,0.028,0,0,0,0
13528,6580,0.166,SLC22A1,0,1,Present,0.245,0.245,0,0,0,0
14692,79368,0.166,FCRL2,0,1,Absent,0.512,0.512,0,0,0,0
16609,8706,0.166,B3GALNT1,0,1,Present,0.323,0.323,0,0,0,0
17601,9437,0.166,NCR1,0,0,Present,0.57,0.57,0,0,0,0
17665,9507,0.166,ADAMTS4,0,1,Absent,0.107,0.107,0,0,0,0
1194,11335,0.167,CBX3,0,1,Absent,0.123,0.123,0,0,0,0
4646,23275,0.167,POFUT2,0,1,Present,0.732,0.732,0,0,0,0
16155,84681,0.167,HINT2,0,1,Absent,0.396,0.396,0,0,0,0
1203,113419,0.168,TEX261,0,1,Absent,0.077,0.077,0,0,0,0
2154,1351,0.168,COX8A,0,1,Present,0.768,0.768,0,0,0,0
4527,2314,0.168,FLII,0,1,Absent,0.392,0.392,0,0,0,0
8834,440193,0.168,CCDC88C,0,1,Absent,0.376,0.376,0,0,0,0
9057,4689,0.168,NCF4,0,1,Present,0.26,0.26,0,0,0,0
9862,51460,0.168,SFMBT1,0,1,Absent,0.94,0.94,0,0,0,0
10197,5329,0.168,PLAUR,0,1,Present,0.241,0.241,0,0,0,0
11572,56141,0.168,PCDHA7,0,1,Absent,0.407,0.407,0,0,0,0
12866,6368,0.168,CCL23,0,1,Present,0.17,0.17,0,0,0,0
13610,6638,0.168,SNRPN,0,1,Absent,0.712,0.712,0,0,0,0
13811,6879,0.168,TAF7,0,1,Present,0.87,0.87,0,0,0,0
14512,784,0.168,CACNB3,0,1,Present,0.48,0.48,0,0,0,0
16097,84570,0.168,COL25A1,0,1,Absent,0.84,0.84,0,0,0,0
3935,2155,0.169,F7,0,1,Present,0.565,0.565,0,0,0,0
4924,23639,0.169,LRRC6,0,1,Absent,0.894,0.894,0,0,0,0
5017,245940,0.169,DEFB130,0,1,Absent,0.642,0.642,0,0,0,0
11395,55812,0.169,SPATA7,0,1,Absent,0.762,0.762,0,0,0,0
12280,57818,0.169,G6PC2,0,0,Present,0.604,0.604,0,0,0,0
202,10214,0.17,SSX3,0,1,Absent,0.813,0.813,0,0,0,0
971,11120,0.17,BTN2A1,0,1,Absent,0.995,0.995,0,0,0,0
1145,112937,0.17,GLB1L3,0,1,Absent,0.403,0.403,0,0,0,0
3760,201725,0.17,C4orf46,0,1,Absent,0.282,0.282,0,0,0,0
6831,3033,0.17,HADH,0,1,Present,0.23,0.23,0,0,0,0
8255,391059,0.17,FRRS1,0,1,Absent,0.871,0.871,0,0,0,0
10054,51760,0.17,SYT17,0,0,Absent,0.077,0.077,0,0,0,0
10440,54505,0.17,DHX29,0,1,Absent,0.876,0.876,0,0,0,0
14211,7356,0.17,SCGB1A1,0,1,Absent,0.663,0.663,0,0,0,0
17151,9143,0.17,SYNGR3,0,1,Absent,0.501,0.501,0,0,0,0
5072,253143,0.171,PRR14L,0,1,Absent,0.143,0.143,0,0,0,0
7462,347344,0.171,ZNF81,0,1,Absent,0.117,0.117,0,0,0,0
8136,389549,0.171,FEZF1,0,1,Absent,0.142,0.142,0,0,0,0
8568,4084,0.171,MXD1,0,1,Absent,0.964,0.964,0,0,0,0
11162,55530,0.171,SVOP,0,0,Absent,0.91,0.91,0,0,0,0
11690,56660,0.171,KCNK12,0,1,Absent,0.183,0.183,0,0,0,0
13781,6843,0.171,VAMP1,0,1,Present,0.732,0.732,0,0,0,0
17905,9768,0.171,KIAA0101,0,1,Absent,0.177,0.177,0,0,0,0
18053,9931,0.171,HELZ,0,1,Absent,0.432,0.432,0,0,0,0
1350,115509,0.172,ZNF689,0,1,Absent,0.679,0.679,0,0,0,0
4205,222698,0.172,NKAPL,0,0,Absent,0.421,0.421,0,0,0,0
4842,23533,0.172,PIK3R5,0,1,Present,0.032,0.032,0,0,0,0
5468,26003,0.172,GORASP2,0,1,Absent,0.999,0.999,0,0,0,0
11274,55683,0.172,KANSL3,0,1,Absent,0.231,0.231,0,0,0,0
12757,6237,0.172,RRAS,0,1,Present,0.257,0.257,0,0,0,0
13540,6595,0.172,SMARCA2,0,1,Absent,0.093,0.093,0,0,0,0
14394,7625,0.172,ZNF74,0,1,Absent,0.951,0.951,0,0,0,0
16786,8909,0.172,ENDOU,0,1,Absent,0.634,0.634,0,0,0,0
17010,9063,0.172,PIAS2,0,1,Present,0.593,0.593,0,0,0,0
107,10112,0.173,KIF20A,0,1,Absent,0.912,0.912,0,0,0,0
10574,54778,0.173,RNF111,0,1,Absent,0.661,0.661,0,0,0,0
16201,8479,0.173,HIRIP3,0,1,Absent,0.016,0.016,0,0,0,0
16562,8653,0.173,DDX3Y,0,1,Present,0.822,0.822,0,0,0,0
1085,11245,0.174,GPR176,0,1,Absent,0.279,0.279,0,0,0,0
1439,116843,0.174,SLC18B1,0,0,Absent,0.226,0.226,0,0,0,0
3836,204474,0.174,PDILT,0,0,Absent,0.539,0.539,0,0,0,0
4117,221191,0.174,PRSS54,0,1,Absent,0.607,0.607,0,0,0,0
4159,221786,0.174,FAM200A,0,1,Absent,0.423,0.423,0,0,0,0
4908,23616,0.174,SH3BP1,0,1,Absent,0.856,0.856,0,0,0,0
5233,256987,0.174,SERINC5,0,0,Absent,0.602,0.602,0,0,0,0
6341,284996,0.174,RNF149,0,1,Absent,0.501,0.501,0,0,0,0
7082,3298,0.174,HSF2,0,1,Absent,0.756,0.756,0,0,0,0
8774,4320,0.174,MMP11,0,0,Absent,0.404,0.404,0,0,0,0
8922,444,0.174,ASPH,0,1,Absent,0.166,0.166,0,0,0,0
9042,4673,0.174,NAP1L1,0,1,Absent,0.599,0.599,0,0,0,0
13867,6942,0.174,TCF20,0,1,Absent,0.741,0.741,0,0,0,0
14202,7347,0.174,UCHL3,0,1,Absent,0.601,0.601,0,0,0,0
16847,89849,0.174,ATG16L2,0,1,Absent,0.093,0.093,0,0,0,0
1561,1201,0.175,CLN3,0,1,Present,0.621,0.621,0,0,0,0
4291,22843,0.175,PPM1E,0,1,Absent,0.232,0.232,0,0,0,0
7128,336,0.175,APOA2,0,0,Present,0.838,0.838,0,0,0,0
16621,8720,0.175,MBTPS1,0,1,Present,0.275,0.275,0,0,0,0
17317,9235,0.175,IL32,0,1,Absent,0.37,0.37,0,0,0,0
1694,124056,0.176,NOXO1,0,1,Absent,0.282,0.282,0,0,0,0
2181,135948,0.176,OR2F2,0,0,Present,0.384,0.384,0,0,0,0
2788,1512,0.176,CTSH,0,1,Present,0.382,0.382,0,0,0,0
6379,285381,0.176,DPH3,0,1,Absent,0.282,0.282,0,0,0,0
7479,347736,0.176,NME9,0,1,Absent,0.904,0.904,0,0,0,0
8771,4318,0.176,MMP9,0,1,Present,0.809,0.809,0,0,0,0
10000,51668,0.176,HSPB11,0,1,Absent,0.212,0.212,0,0,0,0
10062,51776,0.176,ZAK,0,1,Present,0.393,0.393,0,0,0,0
10819,550631,0.176,CCDC157,0,0,Absent,0.093,0.093,0,0,0,0
11892,57107,0.176,PDSS2,0,1,Present,0.592,0.592,0,0,0,0
12792,6285,0.176,S100B,0,1,Absent,0.796,0.796,0,0,0,0
13746,6790,0.176,AURKA,0,1,Present,0.192,0.192,0,0,0,0
15924,84251,0.176,SGIP1,0,1,Absent,0.553,0.553,0,0,0,0
16021,84417,0.176,C2orf40,0,0,Absent,0.254,0.254,0,0,0,0
17066,90956,0.176,ADCK2,0,1,Absent,0.368,0.368,0,0,0,0
737,10846,0.177,PDE10A,0,1,Present,0.39,0.39,0,0,0,0
2933,154865,0.177,IQUB,0,1,Absent,0.961,0.961,0,0,0,0
16038,84448,0.177,ABLIM2,0,1,Present,0.877,0.877,0,0,0,0
2401,142685,0.178,ASB15,0,1,Absent,0.138,0.138,0,0,0,0
2739,150223,0.178,YDJC,0,1,Absent,0.877,0.877,0,0,0,0
3981,219429,0.178,OR4C11,0,1,Present,0.094,0.094,0,0,0,0
7484,348,0.178,APOE,0,1,Present,0.085,0.085,0,0,0,0
7611,3594,0.178,IL12RB1,0,1,Present,0.103,0.103,0,0,0,0
7975,387054,0.178,NA,0,0.5,Present,NA,0.055,0,0,0,0
8564,4081,0.178,MAB21L1,0,1,Absent,0.24,0.24,0,0,0,0
9235,49,0.178,ACR,0,1,Absent,0.712,0.712,0,0,0,0
9630,5116,0.178,PCNT,0,1,Absent,0.896,0.896,0,0,0,0
10106,5217,0.178,PFN2,0,1,Present,0.57,0.57,0,0,0,0
16209,84807,0.178,NFKBID,0,1,Absent,0.455,0.455,0,0,0,0
16693,8809,0.178,IL18R1,0,1,Present,0.544,0.544,0,0,0,0
17204,91703,0.178,ACY3,0,0,Present,0.282,0.282,0,0,0,0
17617,9453,0.178,GGPS1,0,1,Present,0.578,0.578,0,0,0,0
11101,55359,0.179,STYK1,0,1,Absent,0.127,0.127,0,0,0,0
11183,55572,0.179,FOXRED1,0,1,Absent,0.665,0.665,0,0,0,0
15281,80817,0.179,CEP44,0,1,Absent,0.842,0.842,0,0,0,0
16891,90007,0.179,MIDN,0,1,Absent,0.266,0.266,0,0,0,0
216,10228,0.18,STX6,0,1,Present,0.213,0.213,0,0,0,0
542,10591,0.18,DNPH1,0,1,Absent,0.861,0.861,0,0,0,0
977,11128,0.18,POLR3A,0,1,Present,0.626,0.626,0,0,0,0
5515,26063,0.18,DECR2,0,1,Present,0.399,0.399,0,0,0,0
7018,3217,0.18,HOXB7,0,0,Absent,0.469,0.469,0,0,0,0
8902,442186,0.18,OR2J3,0,1,Present,0.121,0.121,0,0,0,0
14342,7539,0.18,ZFP37,0,1,Absent,0.468,0.468,0,0,0,0
14423,7695,0.18,ZNF136,0,1,Absent,0.345,0.345,0,0,0,0
16075,84527,0.18,ZNF559,0,1,Absent,0.602,0.602,0,0,0,0
17206,9173,0.18,IL1RL1,0,1,Absent,0.544,0.544,0,0,0,0
763,10879,0.181,SMR3B,0,1,Absent,0.331,0.331,0,0,0,0
3826,2038,0.181,EPB42,0,0,Absent,0.096,0.096,0,0,0,0
8520,404550,0.181,C16orf74,0,1,Absent,0.018,0.018,0,0,0,0
9437,5080,0.181,PAX6,0,1,Present,0.45,0.45,0,0,0,0
10763,54995,0.181,OXSM,0,1,Present,0.942,0.942,0,0,0,0
12382,58510,0.181,PRODH2,0,0,Present,0.692,0.692,0,0,0,0
282,10295,0.182,BCKDK,0,1,Absent,0.164,0.164,0,0,0,0
569,10622,0.182,POLR3G,0,1,Present,0.562,0.562,0,0,0,0
794,10912,0.182,GADD45G,0,1,Present,0.87,0.87,0,0,0,0
3140,162461,0.182,TMEM92,0,0,Absent,0.129,0.129,0,0,0,0
3165,163049,0.182,ZNF791,0,1,Absent,0.321,0.321,0,0,0,0
3219,164592,0.182,CCDC116,0,1,Absent,0.382,0.382,0,0,0,0
5862,27075,0.182,TSPAN13,0,1,Absent,0.552,0.552,0,0,0,0
6005,27330,0.182,RPS6KA6,0,0,Present,0.512,0.512,0,0,0,0
6046,2746,0.182,GLUD1,0,1,Present,0.067,0.067,0,0,0,0
9256,492307,0.182,C8orf22,0,1,Absent,0.534,0.534,0,0,0,0
9320,4987,0.182,OPRL1,0,1,Present,0.055,0.055,0,0,0,0
10974,5523,0.182,PPP2R3A,0,1,Present,0.446,0.446,0,0,0,0
12415,5874,0.182,RAB27B,0,1,Present,0.712,0.712,0,0,0,0
13135,644150,0.182,WIPF3,0,1,Absent,0.211,0.211,0,0,0,0
14535,7884,0.182,SLBP,0,1,Absent,0.259,0.259,0,0,0,0
14809,79689,0.182,STEAP4,0,0,Absent,0.95,0.95,0,0,0,0
15008,79931,0.182,TNIP3,0,1,Absent,0.281,0.281,0,0,0,0
16607,8704,0.182,B4GALT2,0,1,Present,0.872,0.872,0,0,0,0
16948,90333,0.182,ZNF468,0,1,Absent,0.178,0.178,0,0,0,0
17525,9390,0.182,SLC22A13,0,0,Absent,0.056,0.056,0,0,0,0
5295,25807,0.183,RHBDD3,0,1,Absent,0.037,0.037,0,0,0,0
6533,28988,0.183,DBNL,0,1,Absent,0.756,0.756,0,0,0,0
8858,440738,0.183,MAP1LC3C,0,1,Absent,0.689,0.689,0,0,0,0
10167,5295,0.183,PIK3R1,0,1,Present,0.511,0.511,0,0,0,0
12184,57628,0.183,DPP10,0,1,Absent,0.324,0.324,0,0,0,0
21,10014,0.184,HDAC5,0,1,Absent,0.927,0.927,0,0,0,0
2439,1438,0.184,CSF2RA,0,1,Present,0.879,0.879,0,0,0,0
3500,185,0.184,AGTR1,0,1,Present,0.277,0.277,0,0,0,0
4031,219875,0.184,OR4D5,0,1,Present,0.757,0.757,0,0,0,0
5856,27068,0.184,PPA2,0,1,Present,0.508,0.508,0,0,0,0
6140,2831,0.184,NPBWR1,0,1,Present,0.084,0.084,0,0,0,0
6216,283742,0.184,FAM98B,0,1,Absent,0.813,0.813,0,0,0,0
7697,3683,0.184,ITGAL,0,1,Present,0.994,0.994,0,0,0,0
11307,55720,0.184,TSR1,0,1,Absent,0.679,0.679,0,0,0,0
11322,55738,0.184,ARFGAP1,0,1,Present,0.203,0.203,0,0,0,0
11474,55911,0.184,APOBR,0,1,Absent,0.525,0.525,0,0,0,0
11797,5695,0.184,PSMB7,0,1,Present,0.822,0.822,0,0,0,0
11917,57136,0.184,APMAP,0,1,Absent,0.836,0.836,0,0,0,0
12328,58158,0.184,NEUROD4,0,0,Absent,0.061,0.061,0,0,0,0
16058,845,0.184,CASQ2,0,0,Absent,0.237,0.237,0,0,0,0
16325,84966,0.184,IGSF21,0,1,Absent,0.331,0.331,0,0,0,0
16379,8522,0.184,GAS7,0,1,Absent,0.85,0.85,0,0,0,0
17774,963,0.184,CD53,0,1,Absent,0.084,0.084,0,0,0,0
998,11149,0.185,BVES,0,1,Absent,0.712,0.712,0,0,0,0
6122,282618,0.185,IFNL1,0,1,Present,0.473,0.473,0,0,0,0
9129,4762,0.185,NEUROG1,0,1,Absent,0.768,0.768,0,0,0,0
13075,643155,0.185,SMIM15,0,1,Absent,0.184,0.184,0,0,0,0
2790,151242,0.186,PPP1R1C,0,0,Absent,0.303,0.303,0,0,0,0
3321,169166,0.186,SNX31,0,1,Absent,0.541,0.541,0,0,0,0
6671,2978,0.186,GUCA1A,0,1,Present,0.119,0.119,0,0,0,0
8119,389257,0.186,LRRC14B,0,1,Absent,0.358,0.358,0,0,0,0
9580,51101,0.186,ZC2HC1A,0,1,Absent,0.095,0.095,0,0,0,0
9896,51514,0.186,DTL,0,1,Absent,0.236,0.236,0,0,0,0
10566,54763,0.186,ROPN1,0,1,Absent,0.062,0.062,0,0,0,0
12173,57610,0.186,RANBP10,0,1,Absent,0.612,0.612,0,0,0,0
12811,6305,0.186,SBF1,0,1,Absent,0.263,0.263,0,0,0,0
15459,81848,0.186,SPRY4,0,1,Present,0.612,0.612,0,0,0,0
16006,8434,0.186,RECK,0,1,Absent,0.48,0.48,0,0,0,0
16841,89822,0.186,KCNK17,0,0,Absent,0.888,0.888,0,0,0,0
1520,118881,0.187,COMTD1,0,1,Absent,0.288,0.288,0,0,0,0
8524,404672,0.187,GTF2H5,0,1,Present,0.16,0.16,0,0,0,0
9836,51422,0.187,PRKAG2,0,1,Present,0.718,0.718,0,0,0,0
11317,55732,0.187,C1orf112,0,1,Absent,0.82,0.82,0,0,0,0
13668,6704,0.187,SPRR2E,0,1,Absent,0.743,0.743,0,0,0,0
16760,8881,0.187,CDC16,0,1,Present,0.45,0.45,0,0,0,0
900,11036,0.188,GTF2A1L,0,1,Present,0.227,0.227,0,0,0,0
2418,143279,0.188,HECTD2,0,1,Absent,0.597,0.597,0,0,0,0
3211,1642,0.188,DDB1,0,1,Present,0.409,0.409,0,0,0,0
6723,29916,0.188,SNX11,0,1,Absent,0.612,0.612,0,0,0,0
8547,4064,0.188,CD180,0,1,Absent,0.145,0.145,0,0,0,0
8799,4353,0.188,MPO,0,1,Present,0.593,0.593,0,0,0,0
9409,50619,0.188,DEF6,0,1,Absent,0.24,0.24,0,0,0,0
10670,54891,0.188,INO80D,0,1,Absent,0.785,0.785,0,0,0,0
12111,57531,0.188,HACE1,0,1,Absent,0.304,0.304,0,0,0,0
16566,8659,0.188,ALDH4A1,0,1,Present,0.493,0.493,0,0,0,0
1516,1188,0.189,CLCNKB,0,0,Present,0.796,0.796,0,0,0,0
3701,200523,0.189,TEX37,0,1,Absent,0.505,0.505,0,0,0,0
6222,283807,0.189,FBXL22,0,0,Absent,0.444,0.444,0,0,0,0
7867,377630,0.189,USP17L2,0,1,Absent,0.169,0.169,0,0,0,0
14161,729759,0.189,OR4F29,0,1,Absent,0.873,0.873,0,0,0,0
1501,118461,0.19,C10orf71,0,1,Absent,0.988,0.988,0,0,0,0
3130,162083,0.19,C16orf82,0,1,Absent,0.468,0.468,0,0,0,0
8879,441476,0.19,C9orf173,0,1,Absent,0.49,0.49,0,0,0,0
11268,55676,0.19,SLC30A6,0,1,Absent,0.735,0.735,0,0,0,0
11476,55915,0.19,LANCL2,0,1,Absent,0.601,0.601,0,0,0,0
12106,57526,0.19,PCDH19,0,1,Absent,0.471,0.471,0,0,0,0
14212,7357,0.19,UGCG,0,1,Present,0.24,0.24,0,0,0,0
15059,8001,0.19,GLRA3,0,1,Present,0.246,0.246,0,0,0,0
15694,8372,0.19,HYAL3,0,1,Present,0.062,0.062,0,0,0,0
4808,23495,0.191,TNFRSF13B,0,1,Present,0.028,0.028,0,0,0,0
7357,342909,0.191,ZNF284,0,1,Absent,0.569,0.569,0,0,0,0
7437,3459,0.191,IFNGR1,0,1,Present,0.518,0.518,0,0,0,0
9607,51129,0.191,ANGPTL4,0,1,Present,0.597,0.597,0,0,0,0
12126,57547,0.191,ZNF624,0,1,Absent,0.127,0.127,0,0,0,0
2599,1474,0.192,CST6,0,1,Absent,0.516,0.516,0,0,0,0
7726,3713,0.192,IVL,0,1,Absent,0.719,0.719,0,0,0,0
10663,54883,0.192,CWC25,0,1,Absent,0.203,0.203,0,0,0,0
10995,55252,0.192,ASXL2,0,1,Absent,0.889,0.889,0,0,0,0
12021,574,0.192,BAGE,0,1,Absent,1,1,0,0,0,0
12624,60528,0.192,ELAC2,0,1,Present,0.411,0.411,0,0,0,0
12822,6320,0.192,CLEC11A,0,1,Absent,0.54,0.54,0,0,0,0
13142,64421,0.192,DCLRE1C,0,1,Present,0.314,0.314,0,0,0,0
16337,84984,0.192,CEP19,0,1,Absent,0.647,0.647,0,0,0,0
16890,900,0.192,CCNG1,0,1,Present,0.099,0.099,0,0,0,0
17229,9185,0.192,REPS2,0,1,Absent,0.439,0.439,0,0,0,0
17587,94234,0.192,FOXQ1,0,1,Absent,0.454,0.454,0,0,0,0
17778,9633,0.192,MTL5,0,1,Absent,0.168,0.168,0,0,0,0
997,11148,0.193,HHLA2,0,0,Absent,0.261,0.261,0,0,0,0
3514,1874,0.193,E2F4,0,1,Present,0.294,0.294,0,0,0,0
10278,53833,0.193,IL20RB,0,1,Present,0.208,0.208,0,0,0,0
13013,641559,0.193,NA,0,0.5,Present,NA,0.055,0,0,0,0
1298,114883,0.194,OSBPL9,0,1,Absent,0.658,0.658,0,0,0,0
1645,122830,0.194,NAA30,0,1,Absent,0.466,0.466,0,0,0,0
2475,144501,0.194,KRT80,0,1,Absent,0.257,0.257,0,0,0,0
2963,1571,0.194,CYP2E1,0,1,Present,0.187,0.187,0,0,0,0
4900,23601,0.194,CLEC5A,0,1,Absent,0.886,0.886,0,0,0,0
5725,26578,0.194,OSTF1,0,1,Absent,0.7,0.7,0,0,0,0
7001,3200,0.194,HOXA3,0,1,Absent,0.886,0.886,0,0,0,0
8213,390271,0.194,OR8B3,0,0,Absent,0.723,0.723,0,0,0,0
8924,444882,0.194,IGFL4,0,0,Absent,0.063,0.063,0,0,0,0
9983,51647,0.194,FAM96B,0,1,Absent,0.461,0.461,0,0,0,0
10043,51742,0.194,ARID4B,0,1,Absent,0.331,0.331,0,0,0,0
11485,55930,0.194,MYO5C,0,1,Absent,0.595,0.595,0,0,0,0
12026,57403,0.194,RAB22A,0,1,Present,0.439,0.439,0,0,0,0
13795,6863,0.194,TAC1,0,0,Absent,0.378,0.378,0,0,0,0
13923,7039,0.194,TGFA,0,1,Present,0.579,0.579,0,0,0,0
17541,94009,0.194,SERHL,0,1,Absent,0.489,0.489,0,0,0,0
10909,55166,0.195,CENPQ,0,1,Absent,0.468,0.468,0,0,0,0
15769,83935,0.195,TMEM133,0,1,Absent,0.06,0.06,0,0,0,0
17308,92305,0.195,TMEM129,0,1,Absent,0.07,0.07,0,0,0,0
17570,94120,0.195,SYTL3,0,1,Absent,0.159,0.159,0,0,0,0
4,1000,0.196,CDH2,0,1,Present,0.219,0.219,0,0,0,0
240,10251,0.196,SPRY3,0,0,Present,0.769,0.769,0,0,0,0
1508,1186,0.196,CLCN7,0,1,Absent,0.451,0.451,0,0,0,0
5129,254552,0.196,NUDT8,0,1,Absent,0.052,0.052,0,0,0,0
5280,25793,0.196,FBXO7,0,1,Absent,0.03,0.03,0,0,0,0
5638,26278,0.196,SACS,0,1,Absent,0.101,0.101,0,0,0,0
9706,51258,0.196,MRPL51,0,1,Absent,0.223,0.223,0,0,0,0
17939,9805,0.196,SCRN1,0,1,Absent,0.688,0.688,0,0,0,0
5644,26285,0.197,CLDN17,0,0,Present,0.904,0.904,0,0,0,0
12609,60489,0.197,APOBEC3G,0,1,Absent,0.327,0.327,0,0,0,0
328,10351,0.198,ABCA8,0,1,Present,0.135,0.135,0,0,0,0
455,10495,0.198,ENOX2,0,1,Absent,0.133,0.133,0,0,0,0
2588,147166,0.198,TRIM16L,0,1,Absent,0.56,0.56,0,0,0,0
7888,378884,0.198,NHLRC1,0,1,Present,0.981,0.981,0,0,0,0
8373,399940,0.198,TRIM51EP,0,0.5,Absent,0.749,0.749,0,0,0,0
11660,5652,0.198,PRSS8,0,1,Absent,0.229,0.229,0,0,0,0
13031,64207,0.198,IRF2BPL,0,1,Absent,0.964,0.964,0,0,0,0
13547,65980,0.198,BRD9,0,1,Absent,0.153,0.153,0,0,0,0
14592,79065,0.198,ATG9A,0,1,Absent,0.744,0.744,0,0,0,0
16810,8939,0.198,FUBP3,0,1,Absent,0.088,0.088,0,0,0,0
17132,9134,0.198,CCNE2,0,1,Present,0.695,0.695,0,0,0,0
1544,119687,0.199,OR51A7,0,1,Present,0.127,0.127,0,0,0,0
1611,121549,0.199,ASCL4,0,1,Absent,0.791,0.791,0,0,0,0
8908,442425,0.199,FOXB2,0,1,Absent,0.074,0.074,0,0,0,0
12442,590,0.199,BCHE,0,0,Absent,0.246,0.246,0,0,0,0
1984,13,0.2,AADAC,0,1,Absent,0.279,0.279,0,0,0,0
2149,134864,0.2,TAAR1,0,1,Present,0.622,0.622,0,0,0,0
2575,1469,0.2,CST1,0,0,Present,0.314,0.314,0,0,0,0
4314,2287,0.2,FKBP3,0,1,Absent,0.192,0.192,0,0,0,0
4347,22902,0.2,RUFY3,0,1,Absent,0.154,0.154,0,0,0,0
7978,387104,0.2,SOGA3,0,1,Absent,0.663,0.663,0,0,0,0
8960,4534,0.2,MTM1,0,1,Absent,0.095,0.095,0,0,0,0
